history_id,user_id,song_id,listen_timestamp,listen_duration_ms,completed
1524,406,446,2024-11-02 16:06:59,78547,0
1525,226,127,2024-10-20 16:02:06,160641,0
1526,66,2262,2024-10-26 23:36:35,54900,0
1527,54,2517,2024-10-27 13:59:58,195856,0
1528,448,1819,2024-10-31 02:55:08,9803,0
1529,378,413,2024-10-19 12:35:13,6835,0
1530,397,1711,2024-10-23 01:22:14,154233,0
1531,490,2281,2024-10-25 22:47:06,90572,0
1532,208,1222,2024-11-02 03:25:34,74989,0
1533,481,2793,2024-10-26 04:15:34,86871,0
1534,519,3860,2024-11-12 07:13:23,106019,0
1535,442,2943,2024-10-26 06:10:55,140598,0
1536,56,3415,2024-10-21 15:44:15,211544,0
1537,186,138,2024-10-17 23:18:14,129754,0
1538,191,935,2024-10-31 04:30:33,18898,0
1539,22,783,2024-10-31 14:46:04,162640,0
1540,140,2877,2024-10-17 15:02:56,75248,0
1541,445,3486,2024-11-04 08:29:47,40727,0
1542,337,50,2024-10-31 10:30:01,120517,0
1543,69,2239,2024-11-04 07:20:53,37229,0
1544,491,301,2024-11-02 09:35:07,104147,0
1545,1,3221,2024-10-21 04:49:51,256022,0
1546,197,2088,2024-10-20 21:11:56,102762,0
1547,474,2061,2024-10-22 10:07:26,121164,0
1548,417,1543,2024-11-04 23:49:46,105860,0
1549,276,2857,2024-10-18 15:12:37,42633,0
1550,524,3153,2024-10-31 03:53:22,113697,0
1551,193,3025,2024-10-27 07:03:40,148028,0
1552,44,3877,2024-11-13 22:04:53,51329,0
1553,236,1154,2024-11-12 00:49:08,53541,0
1554,165,991,2024-11-11 21:55:25,127546,0
1555,89,3554,2024-10-19 10:50:48,55229,0
1556,317,156,2024-11-11 01:39:04,181065,0
1557,328,3069,2024-11-03 04:44:55,13935,0
1558,431,3783,2024-10-18 18:30:09,22203,0
1559,96,289,2024-11-03 06:48:06,71395,0
1560,294,3569,2024-10-27 18:35:23,49597,0
1561,58,2858,2024-11-10 06:07:34,227112,0
1562,245,2571,2024-10-16 00:45:07,12380,0
1563,424,797,2024-10-25 22:37:03,86069,0
1564,158,2077,2024-10-30 18:32:46,207616,0
1565,205,2257,2024-10-15 19:25:38,218870,1
1566,245,1323,2024-10-17 08:02:32,35192,0
1567,469,1177,2024-10-30 23:40:54,268852,1
1568,555,2324,2024-10-21 13:58:38,143965,0
1569,542,828,2024-10-23 21:19:31,75906,0
1570,2,1147,2024-11-01 18:03:19,104087,0
1571,233,1312,2024-11-06 09:18:41,47826,0
1572,96,984,2024-10-31 08:46:07,111914,0
1573,384,405,2024-10-18 19:41:47,115924,0
1574,506,1750,2024-10-29 09:06:10,275262,0
1575,531,2600,2024-10-26 16:53:51,176550,0
1576,124,1509,2024-11-11 23:38:59,36027,0
1577,489,247,2024-11-05 15:49:59,67881,0
1578,403,2391,2024-11-13 16:11:48,81224,0
1579,2,1589,2024-10-19 00:21:05,172992,1
1580,16,431,2024-11-07 20:20:31,37976,0
1581,327,3494,2024-11-12 03:48:28,168692,0
1582,237,159,2024-10-18 23:17:37,130323,0
1583,204,2520,2024-10-30 10:23:17,164362,0
1584,71,519,2024-11-13 13:54:48,88642,0
1585,251,3794,2024-10-25 16:29:13,21347,0
1586,209,3862,2024-11-04 00:15:48,172725,0
1587,58,2021,2024-10-25 22:37:14,34103,0
1588,96,1830,2024-11-12 00:17:03,18824,0
1589,288,3877,2024-11-05 02:12:46,179172,1
1590,517,1162,2024-10-28 06:51:35,185122,1
1591,504,3278,2024-11-10 04:05:28,63438,0
1592,421,940,2024-10-25 05:04:31,6751,0
1593,374,1214,2024-10-28 04:03:37,63129,0
1594,247,3329,2024-11-05 22:18:12,100036,0
1595,196,172,2024-10-21 13:34:30,205424,0
1596,315,2914,2024-11-06 01:37:18,30538,0
1597,158,3280,2024-11-03 17:08:18,47214,0
1598,349,527,2024-10-31 23:47:19,277516,0
1599,108,3030,2024-11-08 02:36:49,20138,0
1600,489,137,2024-11-11 17:12:49,7120,0
1601,43,1637,2024-11-02 17:52:23,229394,0
1602,315,3132,2024-10-23 17:16:31,288870,1
1603,237,3989,2024-10-22 13:32:27,109020,0
1604,268,257,2024-11-09 22:48:38,10427,0
1605,148,705,2024-10-22 04:01:04,49730,0
1606,327,2364,2024-10-29 11:16:48,159271,0
1607,385,3959,2024-11-01 12:07:08,82757,0
1608,453,2048,2024-10-18 18:46:10,146364,0
1609,452,1319,2024-10-26 09:46:34,150975,0
1610,20,1053,2024-10-18 20:35:20,166445,0
1611,152,3889,2024-10-29 07:07:49,17828,0
1612,149,632,2024-11-12 12:20:44,18779,0
1613,259,3219,2024-10-26 13:05:30,177941,0
1614,149,2243,2024-10-19 13:27:04,11192,0
1615,58,2986,2024-10-19 17:41:11,1139,0
1616,516,2003,2024-10-31 15:47:27,14322,0
1617,449,3338,2024-10-19 03:01:47,46354,0
1618,260,1604,2024-11-01 14:43:29,58149,0
1619,170,3133,2024-10-21 22:29:31,170239,0
1620,414,3588,2024-10-23 13:02:11,56666,0
1621,83,2416,2024-10-28 18:52:19,12194,0
1622,382,2651,2024-11-03 10:02:30,37749,0
1623,40,1436,2024-10-24 06:57:32,127943,0
1624,262,527,2024-11-01 02:33:33,242964,0
1625,61,579,2024-11-01 12:59:07,161410,1
1626,74,356,2024-11-10 05:55:01,111755,0
1627,268,3435,2024-10-26 18:30:53,45512,0
1628,457,974,2024-10-28 06:59:56,197042,0
1629,384,482,2024-11-08 08:44:39,197699,0
1630,238,528,2024-11-10 15:12:38,187549,0
1631,377,2606,2024-11-13 07:16:48,82006,0
1632,464,651,2024-11-03 22:09:20,108683,0
1633,367,2296,2024-11-09 06:50:19,119377,0
1634,391,2002,2024-11-11 20:05:06,52827,0
1635,22,135,2024-11-11 17:03:56,125523,0
1636,204,1810,2024-10-21 03:54:29,15190,0
1637,296,2953,2024-11-04 09:52:31,15349,0
1638,5,2431,2024-10-31 03:30:30,55215,0
1639,423,1077,2024-10-23 07:52:36,22879,0
1640,327,2398,2024-10-21 10:33:19,54334,0
1641,272,1891,2024-11-08 15:11:51,15548,0
1642,372,3609,2024-10-30 07:18:40,14494,0
1643,522,2174,2024-11-02 14:14:41,66400,0
1644,62,147,2024-10-31 19:24:04,62564,0
1645,83,318,2024-10-25 01:30:47,194613,0
1646,416,242,2024-11-13 08:38:53,156235,0
1647,280,266,2024-11-03 18:43:07,168716,1
1648,269,1761,2024-10-18 21:48:10,49879,0
1649,298,3313,2024-10-25 07:14:48,3512,0
1650,524,2615,2024-10-28 07:21:53,132111,0
1651,134,884,2024-10-26 05:54:17,88532,0
1652,403,574,2024-10-30 22:03:16,114790,0
1653,418,3277,2024-11-13 11:41:36,5896,0
1654,25,122,2024-11-07 23:46:31,92538,0
1655,467,699,2024-10-20 13:13:10,142101,0
1656,534,2382,2024-11-01 22:02:07,161009,0
1657,39,3859,2024-11-07 06:12:48,279344,1
1658,193,3951,2024-11-12 04:34:18,11795,0
1659,404,1336,2024-10-16 03:37:15,121493,0
1660,470,952,2024-11-12 12:25:37,105109,0
1661,187,1200,2024-10-27 01:02:12,78470,0
1662,67,1538,2024-10-26 01:49:10,102625,0
1663,5,2388,2024-11-06 15:44:29,66683,0
1664,317,2418,2024-10-19 19:39:35,118288,0
1665,25,3044,2024-11-06 17:20:48,52117,0
1666,275,2547,2024-10-20 16:04:59,122981,0
1667,389,1791,2024-11-11 07:50:58,28889,0
1668,514,742,2024-10-15 23:33:49,221968,0
1669,179,2517,2024-10-17 18:08:46,232497,0
1670,457,2018,2024-10-31 08:03:56,52786,0
1671,433,2402,2024-10-20 09:41:40,367596,1
1672,376,1936,2024-10-22 10:13:33,503037,0
1673,228,1711,2024-11-06 19:12:33,16322,0
1674,98,2355,2024-11-11 16:12:13,49947,0
1675,304,3840,2024-10-16 14:20:17,116285,1
1676,531,3008,2024-10-23 16:54:23,57712,0
1677,457,3120,2024-11-11 17:02:25,91909,0
1678,180,2909,2024-11-10 09:35:05,10651,0
1679,318,3327,2024-10-16 09:45:40,127602,0
1680,242,1234,2024-11-06 13:07:49,184091,0
1681,315,3156,2024-11-06 07:43:27,79981,0
1682,267,3003,2024-10-17 17:32:55,14555,0
1683,149,2725,2024-10-16 05:20:28,116803,0
1684,15,3412,2024-10-26 14:22:30,23596,0
1685,293,727,2024-11-14 01:52:13,138840,0
1686,70,3806,2024-10-21 13:51:02,88544,1
1687,254,2798,2024-10-22 01:09:29,155649,1
1688,106,1574,2024-11-05 07:13:49,76078,0
1689,163,823,2024-11-13 14:13:26,53299,0
1690,411,879,2024-10-23 18:13:36,48800,0
1691,453,266,2024-11-07 09:01:04,40175,0
1692,349,1520,2024-10-27 10:43:46,99183,0
1693,440,2757,2024-11-06 15:49:57,75902,0
1694,326,12,2024-11-06 15:00:25,181401,0
1695,170,2680,2024-11-10 23:13:46,107899,0
1696,300,53,2024-11-06 07:13:50,6565,0
1697,244,1322,2024-10-17 08:22:49,172253,0
1698,479,2386,2024-11-10 03:24:48,112899,0
1699,113,2485,2024-11-13 00:11:34,27940,0
1700,163,2773,2024-10-31 07:50:16,176088,0
1701,366,2321,2024-10-31 18:37:12,78544,0
1702,340,2450,2024-11-02 07:37:19,110369,0
1703,142,3990,2024-11-04 07:57:27,239061,1
1704,479,3250,2024-10-19 03:05:15,134878,1
1705,361,3147,2024-11-01 10:17:08,71733,0
1706,400,2570,2024-11-01 19:35:21,62869,0
1707,33,1521,2024-11-02 19:12:23,154099,0
1708,91,3586,2024-11-04 08:30:58,81823,0
1709,468,1859,2024-10-23 22:55:13,53624,0
1710,478,520,2024-10-26 05:13:20,17869,0
1711,28,3238,2024-10-27 12:47:44,142305,0
1712,89,1697,2024-11-06 06:35:32,93197,0
1713,333,2427,2024-10-18 17:09:54,29139,0
1714,5,1606,2024-10-31 13:38:33,100406,0
1715,503,590,2024-11-13 11:18:29,105630,0
1716,470,960,2024-11-01 23:38:08,145973,0
1717,98,3827,2024-10-20 23:51:00,11762,0
1718,148,3808,2024-11-11 20:46:24,35624,0
1719,328,1156,2024-10-18 11:46:00,19236,0
1720,146,1624,2024-10-22 04:56:52,35775,0
1721,65,1981,2024-11-09 18:30:08,62272,0
1722,314,3027,2024-10-23 08:25:44,6131,0
1723,510,376,2024-10-19 15:00:05,87073,0
1724,536,3623,2024-11-11 00:39:33,88615,0
1725,49,429,2024-10-31 10:34:02,263889,1
1726,491,2555,2024-10-21 11:55:10,117024,0
1727,395,3722,2024-11-08 07:53:58,14889,0
1728,324,3659,2024-11-12 10:28:11,19065,0
1729,339,1492,2024-10-21 19:51:01,58302,0
1730,457,2865,2024-11-08 17:51:05,141502,0
1731,138,3056,2024-11-06 13:16:46,289570,0
1732,157,2198,2024-10-27 21:35:35,159042,0
1733,242,3551,2024-11-11 02:53:26,123264,0
1734,347,1490,2024-11-11 20:04:45,118019,0
1735,522,3126,2024-10-20 10:27:36,123090,0
1736,358,1090,2024-11-13 04:24:13,109007,0
1737,27,1510,2024-10-23 17:34:22,294668,0
1738,52,288,2024-11-06 00:26:17,110286,0
1739,445,122,2024-10-24 08:48:24,225649,1
1740,7,3136,2024-10-16 05:47:44,5682,0
1741,6,3269,2024-11-02 03:52:39,8840,0
1742,275,2369,2024-10-26 07:02:26,55243,0
1743,59,2112,2024-10-18 10:25:23,94735,0
1744,458,258,2024-10-16 02:13:55,107458,0
1745,439,1532,2024-10-31 08:43:18,124067,0
1746,537,229,2024-10-23 08:35:31,257529,0
1747,393,2647,2024-11-14 02:41:51,195324,1
1748,98,3602,2024-10-30 02:28:09,4506,0
1749,265,277,2024-10-28 20:23:11,197686,0
1750,368,2514,2024-10-22 20:46:08,54327,0
1751,542,3327,2024-11-07 11:27:36,46773,0
1752,389,2545,2024-11-12 02:26:10,91844,0
1753,261,1560,2024-10-21 13:00:15,36292,0
1754,148,2799,2024-11-05 13:27:29,21419,0
1755,472,744,2024-11-05 10:15:55,6896,0
1756,483,3648,2024-10-17 05:49:49,33299,0
1757,124,3190,2024-11-09 13:43:16,99954,0
1758,349,1947,2024-10-31 10:25:52,696215,1
1759,139,2388,2024-10-17 13:07:22,164940,0
1760,491,92,2024-10-26 12:08:52,40369,0
1761,209,62,2024-11-04 23:08:23,68970,0
1762,348,3712,2024-11-12 18:07:33,191622,0
1763,89,3883,2024-11-03 17:07:03,161894,0
1764,74,3513,2024-10-18 23:27:22,154156,0
1765,432,2753,2024-10-20 08:43:38,10574,0
1766,221,1301,2024-11-03 19:28:03,102308,0
1767,196,1465,2024-10-22 00:45:46,104125,0
1768,403,2006,2024-11-04 20:40:16,86870,0
1769,550,1813,2024-10-25 18:20:51,111480,0
1770,434,2924,2024-10-28 21:56:05,133124,0
1771,87,586,2024-10-20 06:10:40,162707,0
1772,491,741,2024-11-08 16:14:14,158637,0
1773,77,2,2024-10-29 22:04:00,5715,0
1774,224,3379,2024-11-02 10:41:43,89197,0
1775,392,276,2024-10-29 12:00:04,94272,0
1776,498,1099,2024-10-26 05:16:36,195910,0
1777,349,1412,2024-10-25 23:04:07,141726,0
1778,67,3307,2024-10-22 04:03:05,90065,0
1779,426,2446,2024-10-20 02:08:11,14376,0
1780,293,1627,2024-10-16 09:27:05,124186,0
1781,130,1395,2024-10-22 00:03:53,139897,0
1782,308,2335,2024-11-13 13:36:58,150443,0
1783,80,253,2024-11-01 22:44:28,66454,0
1784,514,946,2024-11-03 21:09:45,83823,0
1785,181,257,2024-11-02 10:23:46,138392,0
1786,418,3341,2024-11-06 03:54:44,135507,0
1787,411,2866,2024-10-28 18:27:42,143319,0
1788,483,1041,2024-11-14 13:22:20,67145,0
1789,319,2041,2024-11-12 07:00:57,185994,0
1790,327,2237,2024-10-25 09:01:29,137541,0
1791,42,2186,2024-10-18 10:49:53,181494,0
1792,351,3054,2024-10-28 09:04:21,185456,0
1793,394,2750,2024-10-15 20:15:42,89012,0
1794,293,3304,2024-11-07 00:52:09,140833,0
1795,239,3222,2024-11-02 06:53:57,21214,0
1796,290,349,2024-10-29 23:08:45,86145,0
1797,506,1700,2024-10-25 03:51:59,130122,0
1798,166,22,2024-11-04 20:26:46,178872,0
1799,278,3613,2024-11-08 18:24:17,151488,0
1800,87,2752,2024-10-19 00:38:39,123266,0
1801,527,323,2024-11-01 00:38:36,75663,0
1802,177,3733,2024-10-18 16:03:29,118691,0
1803,459,2354,2024-11-11 12:39:36,137232,0
1804,220,1641,2024-10-20 16:27:45,207268,0
1805,79,3066,2024-10-16 03:20:22,56470,0
1806,87,311,2024-10-24 14:29:07,49116,0
1807,53,2627,2024-11-06 12:04:59,172272,0
1808,325,2061,2024-10-29 03:00:11,63330,0
1809,262,1641,2024-10-16 02:38:38,478367,0
1810,265,2612,2024-10-23 01:31:25,176790,0
1811,91,3269,2024-10-20 05:43:00,100281,0
1812,212,1177,2024-11-14 03:28:02,63568,0
1813,283,1931,2024-10-31 09:20:33,16802,0
1814,470,1034,2024-11-07 08:48:35,46248,0
1815,556,397,2024-10-21 12:37:14,268638,1
1816,253,3278,2024-10-25 18:43:18,24976,0
1817,224,831,2024-11-01 22:52:30,4449,0
1818,96,1086,2024-10-31 18:19:15,45269,0
1819,193,1779,2024-11-11 10:27:08,59410,0
1820,200,1077,2024-10-20 00:53:10,118629,0
1821,105,3090,2024-11-13 15:50:13,106892,0
1822,186,1976,2024-11-14 08:46:20,145531,0
1823,551,910,2024-10-25 10:42:20,102325,0
1824,522,171,2024-11-11 17:41:21,2190,0
1825,284,116,2024-10-22 07:24:16,42354,0
1826,244,1567,2024-10-19 08:47:24,110825,1
1827,74,3763,2024-11-05 19:46:28,121389,0
1828,432,2556,2024-11-09 08:04:25,172379,1
1829,496,3948,2024-10-16 19:06:19,2256,0
1830,540,165,2024-11-02 11:09:24,41170,0
1831,297,3195,2024-10-27 08:01:12,168225,1
1832,275,1578,2024-10-31 04:16:33,120058,0
1833,3,68,2024-11-04 15:54:09,167748,0
1834,329,1442,2024-10-26 16:59:40,190605,0
1835,508,958,2024-11-06 13:55:03,220770,0
1836,193,2486,2024-10-19 23:21:15,90966,0
1837,59,476,2024-11-05 01:20:11,100934,0
1838,507,902,2024-11-09 23:18:19,35161,0
1839,47,1842,2024-11-02 00:29:57,62572,0
1840,127,3887,2024-10-20 14:49:18,68493,0
1841,159,2604,2024-10-25 13:20:18,81268,0
1842,84,1,2024-10-23 04:58:52,20013,0
1843,86,467,2024-10-22 00:24:22,107762,0
1844,297,946,2024-10-28 01:00:36,119937,0
1845,113,2008,2024-10-28 03:33:03,56680,0
1846,316,1168,2024-10-22 18:25:47,183683,0
1847,5,1777,2024-11-05 23:39:45,143024,0
1848,524,1905,2024-11-12 20:30:22,184850,0
1849,143,845,2024-11-11 01:43:09,88327,0
1850,556,2265,2024-10-24 23:03:22,82920,0
1851,55,1116,2024-10-19 03:19:52,37138,0
1852,460,150,2024-10-18 22:22:34,109473,0
1853,154,2517,2024-10-29 12:38:19,175261,0
1854,55,624,2024-10-19 04:45:28,41302,0
1855,523,1299,2024-10-27 07:33:54,58025,0
1856,464,940,2024-10-28 21:27:38,3869,0
1857,183,1381,2024-11-03 22:24:19,96573,0
1858,50,3953,2024-10-16 05:23:44,35250,0
1859,80,1014,2024-10-24 06:59:47,145330,0
1860,141,1350,2024-11-05 01:35:57,440710,0
1861,469,3972,2024-10-26 22:11:41,141277,0
1862,326,1036,2024-10-27 18:16:45,26858,0
1863,23,2318,2024-11-14 06:40:11,40903,0
1864,155,3445,2024-11-08 18:10:05,268182,0
1865,450,2584,2024-10-21 12:37:02,99093,0
1866,497,68,2024-11-05 06:12:37,70760,0
1867,370,3803,2024-10-22 12:41:02,143320,1
1868,553,1032,2024-10-27 05:22:37,17763,0
1869,533,1845,2024-11-03 12:16:38,66443,0
1870,150,449,2024-10-31 10:56:35,93695,0
1871,260,3882,2024-11-03 12:19:01,172538,1
1872,86,2369,2024-10-26 21:37:09,12567,0
1873,48,277,2024-10-24 02:25:22,203886,0
1874,507,2809,2024-11-08 07:01:33,145841,0
1875,444,709,2024-10-20 10:51:02,167410,0
1876,52,627,2024-11-01 19:05:15,118013,0
1877,228,3905,2024-11-13 08:03:36,82718,0
1878,230,3716,2024-10-29 22:14:06,400573,0
1879,328,2466,2024-10-17 16:16:00,206086,0
1880,383,2937,2024-10-17 00:42:35,54337,0
1881,297,936,2024-10-24 18:54:54,6981,0
1882,86,2614,2024-11-10 15:15:15,108787,0
1883,358,2074,2024-11-11 13:50:43,9735,0
1884,415,1157,2024-10-21 05:59:53,170685,0
1885,314,3793,2024-11-14 00:00:14,7201,0
1886,171,3016,2024-10-27 04:51:59,29442,0
1887,461,2740,2024-10-22 14:46:18,186853,0
1888,191,1747,2024-10-30 16:57:16,12485,0
1889,116,3455,2024-10-26 03:43:51,39887,0
1890,183,3309,2024-10-25 03:23:40,9264,0
1891,188,2160,2024-10-23 23:19:42,24689,0
1892,383,628,2024-11-08 07:29:39,184621,1
1893,526,3814,2024-11-05 04:02:18,129211,0
1894,138,2135,2024-10-21 15:16:01,7952,0
1895,366,1141,2024-11-03 15:50:09,36584,0
1896,160,3446,2024-10-28 22:24:38,47584,0
1897,275,1436,2024-10-29 02:12:07,163726,1
1898,288,1422,2024-11-09 22:24:08,210099,1
1899,152,1460,2024-10-25 14:04:03,145295,0
1900,275,3881,2024-11-10 17:43:31,83972,0
1901,423,1205,2024-10-26 12:52:30,112934,0
1902,388,177,2024-10-30 21:04:20,81344,0
1903,433,181,2024-11-10 15:44:51,133137,1
1904,448,744,2024-10-19 13:42:02,32545,0
1905,307,3955,2024-10-27 15:09:59,40968,0
1906,400,1144,2024-11-05 03:44:48,23679,0
1907,137,157,2024-11-05 17:53:05,30575,0
1908,463,1500,2024-10-20 23:15:11,265359,0
1909,456,1795,2024-11-11 10:51:37,17006,0
1910,477,1788,2024-10-22 07:50:36,41294,0
1911,115,2653,2024-11-06 22:31:53,69856,0
1912,303,645,2024-10-24 17:39:47,61210,0
1913,230,2747,2024-10-30 11:44:35,56612,0
1914,400,939,2024-10-18 23:20:33,14838,0
1915,356,1265,2024-10-17 22:43:06,144227,0
1916,349,2405,2024-10-27 13:05:12,36295,0
1917,124,1027,2024-10-18 11:28:43,128605,0
1918,309,2294,2024-10-17 03:04:14,31085,0
1919,229,170,2024-10-30 19:55:04,204049,0
1920,450,2362,2024-10-24 11:04:31,105119,0
1921,532,2700,2024-10-27 11:42:08,12855,0
1922,346,705,2024-10-29 17:41:41,16453,0
1923,81,1768,2024-11-12 23:56:25,12485,0
1924,479,1808,2024-11-13 00:28:52,92115,1
1925,143,670,2024-11-04 03:17:08,93627,0
1926,240,3304,2024-10-20 01:51:55,12016,0
1927,280,2162,2024-11-07 18:48:02,11715,0
1928,294,260,2024-10-18 06:40:50,91817,0
1929,226,2244,2024-11-10 12:50:11,108970,0
1930,303,1896,2024-11-14 01:42:27,125572,0
1931,206,2946,2024-10-27 21:57:11,52215,0
1932,107,3826,2024-11-08 10:05:12,21839,0
1933,342,3586,2024-11-12 16:12:12,149651,0
1934,164,2433,2024-11-11 23:44:44,145419,0
1935,103,2171,2024-11-01 22:24:16,81476,0
1936,132,835,2024-11-05 22:47:30,106359,0
1937,29,409,2024-11-13 17:58:25,15447,0
1938,427,2954,2024-11-13 10:53:51,143208,0
1939,532,3468,2024-10-23 11:04:26,186000,0
1940,370,1325,2024-11-13 05:35:13,88946,0
1941,189,3690,2024-10-19 04:59:49,188144,0
1942,305,1251,2024-10-29 08:04:39,60950,0
1943,314,2740,2024-11-04 19:45:52,176500,0
1944,367,115,2024-10-22 13:31:29,233062,0
1945,219,1176,2024-10-24 06:11:55,311496,1
1946,199,1308,2024-11-05 16:34:52,35435,0
1947,264,291,2024-10-24 03:04:30,24888,0
1948,77,1343,2024-10-17 22:35:34,68213,0
1949,435,2388,2024-10-20 13:59:34,1261,0
1950,26,861,2024-11-07 07:47:48,34857,0
1951,546,2115,2024-10-16 17:45:07,69755,0
1952,51,1257,2024-11-07 10:47:48,35851,0
1953,55,954,2024-10-26 17:18:05,5887,0
1954,254,3023,2024-10-26 04:00:01,49327,0
1955,44,172,2024-10-21 03:54:04,178328,0
1956,264,3781,2024-11-13 12:42:55,55414,0
1957,529,139,2024-10-24 14:18:59,173654,0
1958,226,1148,2024-11-06 11:35:47,36001,0
1959,236,1384,2024-10-16 15:06:42,228542,0
1960,386,3775,2024-10-25 22:42:26,138310,0
1961,417,3523,2024-11-10 15:21:50,236985,1
1962,187,66,2024-10-26 15:42:46,66949,0
1963,108,2450,2024-10-16 04:31:26,134620,0
1964,18,2717,2024-10-17 20:40:51,185820,1
1965,324,3690,2024-10-22 01:45:03,244396,1
1966,232,3951,2024-11-08 06:15:53,37670,0
1967,324,2443,2024-10-22 11:07:19,205599,0
1968,399,1188,2024-11-09 12:34:26,24255,0
1969,90,2681,2024-10-28 04:46:55,208821,0
1970,546,2354,2024-10-27 15:37:58,181765,0
1971,511,2159,2024-10-16 18:57:31,77551,0
1972,17,2226,2024-10-29 23:06:54,203256,1
1973,206,2629,2024-10-29 01:02:13,149860,0
1974,457,2016,2024-11-11 05:19:42,227368,0
1975,400,2891,2024-11-07 23:24:35,80837,0
1976,518,2289,2024-11-02 02:19:58,95272,0
1977,453,91,2024-11-04 03:10:32,34099,0
1978,434,1734,2024-11-13 11:48:12,34901,0
1979,455,899,2024-10-31 04:43:36,156448,0
1980,338,1868,2024-10-22 05:48:07,32722,0
1981,233,64,2024-11-09 06:38:06,102970,0
1982,221,3349,2024-10-27 05:25:50,156068,1
1983,516,1307,2024-10-20 13:46:27,34003,0
1984,514,1458,2024-11-03 16:32:12,117376,0
1985,219,3879,2024-11-08 04:32:45,117002,0
1986,291,2347,2024-10-26 19:01:52,4311,0
1987,38,3329,2024-10-21 23:08:13,10791,0
1988,106,1123,2024-11-14 15:44:01,23498,0
1989,206,3676,2024-11-04 00:30:37,118576,0
1990,176,1485,2024-10-25 00:33:07,58652,0
1991,265,1683,2024-10-21 16:13:39,192442,0
1992,310,15,2024-10-25 13:59:26,56413,0
1993,267,1856,2024-11-04 16:32:00,74429,0
1994,372,439,2024-10-21 15:42:49,242929,1
1995,228,1079,2024-11-03 01:16:47,158278,0
1996,6,518,2024-11-11 07:36:28,236010,0
1997,193,3481,2024-11-03 05:26:09,66951,0
1998,252,3169,2024-10-28 05:15:18,81234,0
1999,90,2654,2024-11-08 22:30:23,52897,0
2000,495,1875,2024-10-25 11:18:47,87183,0
2001,530,3417,2024-10-19 06:39:20,83912,0
2002,110,1071,2024-10-29 10:49:08,264683,0
2003,550,3242,2024-10-31 04:45:58,55472,0
2004,154,2730,2024-11-10 19:41:21,109178,0
2005,428,1951,2024-10-28 19:02:54,31975,0
2006,474,851,2024-10-16 21:10:14,113742,0
2007,255,1901,2024-10-29 18:35:51,427951,0
2008,195,1569,2024-10-24 13:11:50,338349,1
2009,232,704,2024-11-11 14:35:22,186606,0
2010,63,2425,2024-11-01 07:55:38,155061,0
2011,206,1569,2024-10-26 09:27:39,42953,0
2012,306,2642,2024-10-21 07:16:29,138205,1
2013,204,609,2024-10-27 21:22:26,127419,0
2014,529,3913,2024-10-18 00:56:00,11397,0
2015,186,2175,2024-11-08 20:33:54,134597,0
2016,400,1773,2024-11-14 09:45:32,57327,0
2017,24,3714,2024-10-24 23:57:29,285208,0
2018,369,955,2024-11-12 11:46:46,44108,0
2019,282,1550,2024-11-04 22:20:42,109176,0
2020,143,2205,2024-10-25 00:05:26,250853,1
2021,246,3971,2024-10-22 04:20:07,144286,0
2022,412,2028,2024-10-20 15:18:41,88319,0
2023,113,3966,2024-10-24 04:47:26,479288,0
2024,320,380,2024-11-14 04:28:09,107469,0
2025,472,2695,2024-10-31 04:17:04,74514,0
2026,37,642,2024-11-09 19:02:55,26676,0
2027,184,3005,2024-10-29 23:43:53,40063,0
2028,553,1765,2024-10-25 17:22:29,176730,0
2029,428,1930,2024-10-19 01:54:25,3407,0
2030,202,604,2024-11-13 05:16:09,191573,0
2031,386,1356,2024-11-10 02:21:52,73992,0
2032,77,2761,2024-10-21 22:09:25,70228,0
2033,187,1444,2024-10-30 11:52:35,192643,0
2034,142,3063,2024-10-22 09:34:55,134194,0
2035,471,2548,2024-10-20 20:14:46,2381,0
2036,431,3598,2024-11-09 14:31:58,63438,0
2037,487,1986,2024-10-29 07:00:09,60979,0
2038,446,1147,2024-11-05 19:28:35,77880,0
2039,344,436,2024-11-14 13:48:14,115698,0
2040,66,3696,2024-10-30 13:28:07,138296,0
2041,96,3809,2024-11-13 20:50:21,62218,0
2042,259,853,2024-10-28 16:57:54,73410,0
2043,217,2501,2024-10-16 21:22:43,101273,0
2044,429,845,2024-11-02 23:41:10,117112,0
2045,283,2952,2024-10-29 10:52:16,91884,0
2046,62,3761,2024-10-22 16:06:44,117625,0
2047,527,2934,2024-10-26 07:32:24,32927,0
2048,154,95,2024-11-10 22:14:20,24514,0
2049,25,3926,2024-10-24 23:10:55,517797,0
2050,396,1800,2024-10-29 09:54:40,61240,0
2051,329,2489,2024-10-21 05:11:49,22331,0
2052,370,2679,2024-11-06 09:11:10,104500,0
2053,484,3635,2024-11-12 09:10:15,277361,0
2054,132,3408,2024-11-13 20:00:30,83070,0
2055,440,91,2024-10-20 19:27:29,139668,0
2056,473,2012,2024-10-19 13:37:15,5072,0
2057,320,2966,2024-11-14 14:09:35,286316,0
2058,558,3697,2024-10-31 00:08:16,61502,0
2059,71,2585,2024-10-23 03:12:59,120566,0
2060,5,1990,2024-11-13 23:24:19,297657,0
2061,152,1754,2024-10-21 01:21:22,12839,0
2062,450,994,2024-11-09 06:15:18,52476,0
2063,251,399,2024-11-04 19:26:54,114861,0
2064,521,3166,2024-10-22 05:44:57,82378,0
2065,471,2734,2024-10-23 12:15:08,12095,0
